FileType	fastq	Read submission file type										
sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5	library_construction_protocol
ERS28442019	PRJEB106128	Illumina HiSeq 2500	Olive_2_9_M9R2_5_22_2020_S598_L001	METAGENOMIC	RANDOM	WGS	Olive_2_9_M9R2_5_22_2020_S598_L001_R1_001.fastq.gz	1b2499b76a5c55c73b976852a917d254	Olive_2_9_M9R2_5_22_2020_S598_L001_R2_001.fastq.gz	4c7648d411939a7762395bbac195e171	Shotgun metagenomic library preparation
ERS28442020	PRJEB106128	Illumina HiSeq 2500	Olive_2_9_M9_3_19_2020_S485_L001	METAGENOMIC	RANDOM	WGS	Olive_2_9_M9_3_19_2020_S485_L001_R1_001.fastq.gz	1147053675de3fc5766d948a2d10062a	Olive_2_9_M9_3_19_2020_S485_L001_R2_001.fastq.gz	2ef20bf6494004ed11b906c7b11a2c89	Shotgun metagenomic library preparation
ERS28442021	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M1_7_30_2019_S511_L001	METAGENOMIC	RANDOM	WGS	Olive_3_1_M1_7_30_2019_S511_L001_R1_001.fastq.gz	7343e15f10ec469f3836f7424fe74b5e	Olive_3_1_M1_7_30_2019_S511_L001_R2_001.fastq.gz	4b63ab0ad6c5e76c2e22af018aba57d9	Shotgun metagenomic library preparation
ERS28442022	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M4_10_15_2019_S130_L003	METAGENOMIC	RANDOM	WGS	Olive_3_1_M4_10_15_2019_S130_L003_R1_001.fastq.gz	7f7e8d6ca3dc9c565556d64c7d38e40f	Olive_3_1_M4_10_15_2019_S130_L003_R2_001.fastq.gz	1c91379e02fe25b0bdc08ee8ee985c17	Shotgun metagenomic library preparation
ERS28442023	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M6_12_16_2019_S154_L002	METAGENOMIC	RANDOM	WGS	Olive_3_1_M6_12_16_2019_S154_L002_R1_001.fastq.gz	72c3729fc5ff328f69b5ea16dd90f860	Olive_3_1_M6_12_16_2019_S154_L002_R2_001.fastq.gz	0822194c58de5d42c54c2604d73ae79e	Shotgun metagenomic library preparation
ERS28442024	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M9R0_4_3_2020_S253_L002	METAGENOMIC	RANDOM	WGS	Olive_3_1_M9R0_4_3_2020_S253_L002_R1_001.fastq.gz	ace71acfc14b62c752e3bf7eb9d2d111	Olive_3_1_M9R0_4_3_2020_S253_L002_R2_001.fastq.gz	b50ee10cf6aa536c9d22ed2cc51b782b	Shotgun metagenomic library preparation
ERS28442025	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M9R2_5_22_2020_S600_L001	METAGENOMIC	RANDOM	WGS	Olive_3_1_M9R2_5_22_2020_S600_L001_R1_001.fastq.gz	641abc8a4868b73d62cb5f8c4f39164d	Olive_3_1_M9R2_5_22_2020_S600_L001_R2_001.fastq.gz	c2255928459b7d09f998a281012be778	Shotgun metagenomic library preparation
ERS28442026	PRJEB106128	Illumina HiSeq 2500	Olive_3_1_M9_3_19_2020_S487_L001	METAGENOMIC	RANDOM	WGS	Olive_3_1_M9_3_19_2020_S487_L001_R1_001.fastq.gz	fa76480db72fc8dcb68f7a169fbb3eb3	Olive_3_1_M9_3_19_2020_S487_L001_R2_001.fastq.gz	3bc00b251a093ec9929f6508802bf46a	Shotgun metagenomic library preparation
ERS28442027	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_D0_6_18_19_S401_L001	METAGENOMIC	RANDOM	WGS	Olive_3_2_D0_6_18_19_S401_L001_R1_001.fastq.gz	a88dc420016865f0da3fbdf4925cc2c2	Olive_3_2_D0_6_18_19_S401_L001_R2_001.fastq.gz	3faa7931860dafdee9c7ee6c7e3885b4	Shotgun metagenomic library preparation
ERS28442028	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_M11_5_20_2020_S41_L003	METAGENOMIC	RANDOM	WGS	Olive_3_2_M11_5_20_2020_S41_L003_R1_001.fastq.gz	f62277194be1244c70f80e3e7d8eefe8	Olive_3_2_M11_5_20_2020_S41_L003_R2_001.fastq.gz	4e57155ef7e7946b8daa322c80152760	Shotgun metagenomic library preparation
ERS28442029	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_M1_7_30_2019_S512_L001	METAGENOMIC	RANDOM	WGS	Olive_3_2_M1_7_30_2019_S512_L001_R1_001.fastq.gz	62709a3e61bc8342199093e98ed8890f	Olive_3_2_M1_7_30_2019_S512_L001_R2_001.fastq.gz	70b71f26d1f7c3d40e4cc95c4d4ec94f	Shotgun metagenomic library preparation
ERS28442030	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_M4_10_15_2019_S131_L003	METAGENOMIC	RANDOM	WGS	Olive_3_2_M4_10_15_2019_S131_L003_R1_001.fastq.gz	fda51e5d43b8c1ed62921ebb6a8d81ca	Olive_3_2_M4_10_15_2019_S131_L003_R2_001.fastq.gz	fbbb4a01ef1924386647ed39c373512f	Shotgun metagenomic library preparation
ERS28442031	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_M6_12_16_2019_S155_L002	METAGENOMIC	RANDOM	WGS	Olive_3_2_M6_12_16_2019_S155_L002_R1_001.fastq.gz	a019e37b09b2e3305399cd4104f19095	Olive_3_2_M6_12_16_2019_S155_L002_R2_001.fastq.gz	f459f6e6b76dcfce258200f7869a7d0a	Shotgun metagenomic library preparation
ERS28442032	PRJEB106128	Illumina HiSeq 2500	Olive_3_2_M9_3_19_2020_S488_L001	METAGENOMIC	RANDOM	WGS	Olive_3_2_M9_3_19_2020_S488_L001_R1_001.fastq.gz	0f25d291feb9d5ca23f64b0be1802610	Olive_3_2_M9_3_19_2020_S488_L001_R2_001.fastq.gz	9696bdf9cc7593315b075d2910efd203	Shotgun metagenomic library preparation
ERS28442033	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_D0_6_18_19_S402_L001	METAGENOMIC	RANDOM	WGS	Olive_3_3_D0_6_18_19_S402_L001_R1_001.fastq.gz	75879c7b78b91b3d019e47ac3279d8e6	Olive_3_3_D0_6_18_19_S402_L001_R2_001.fastq.gz	b68b6b190b416b12963bb5e7b15f6cb3	Shotgun metagenomic library preparation
ERS28442034	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_M11_5_20_2020_S42_L003	METAGENOMIC	RANDOM	WGS	Olive_3_3_M11_5_20_2020_S42_L003_R1_001.fastq.gz	2458a57a18a3c4b328b8849be37ebb27	Olive_3_3_M11_5_20_2020_S42_L003_R2_001.fastq.gz	ebd086cdad43db90e3e67eaf80374750	Shotgun metagenomic library preparation
ERS28442035	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_M1_7_30_2019_S513_L001	METAGENOMIC	RANDOM	WGS	Olive_3_3_M1_7_30_2019_S513_L001_R1_001.fastq.gz	44084b6477983f4eb0f23c4d49030e5c	Olive_3_3_M1_7_30_2019_S513_L001_R2_001.fastq.gz	5900cc19cc721c54cd8a2906b25ca120	Shotgun metagenomic library preparation
ERS28442036	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_M4_10_15_2019_S132_L003	METAGENOMIC	RANDOM	WGS	Olive_3_3_M4_10_15_2019_S132_L003_R1_001.fastq.gz	e4475fa2798241466c7a36e3241eca1c	Olive_3_3_M4_10_15_2019_S132_L003_R2_001.fastq.gz	a9cf13daec1407501ec401c91288e22c	Shotgun metagenomic library preparation
ERS28442037	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_M6_12_16_2019_S156_L002	METAGENOMIC	RANDOM	WGS	Olive_3_3_M6_12_16_2019_S156_L002_R1_001.fastq.gz	9193df82a003a63831c616ee1df196c1	Olive_3_3_M6_12_16_2019_S156_L002_R2_001.fastq.gz	02db3cc7e27feb9d62e8361730ca7832	Shotgun metagenomic library preparation
ERS28442038	PRJEB106128	Illumina HiSeq 2500	Olive_3_3_M9_3_19_2020_S489_L001	METAGENOMIC	RANDOM	WGS	Olive_3_3_M9_3_19_2020_S489_L001_R1_001.fastq.gz	9a446ae895f69677b1eaa5eff5bd11dc	Olive_3_3_M9_3_19_2020_S489_L001_R2_001.fastq.gz	67c160de4f7790a3948b7a53d5ebf1e9	Shotgun metagenomic library preparation
ERS28442039	PRJEB106128	Illumina HiSeq 2500	Olive_3_4_M1_7_30_2019_S514_L001	METAGENOMIC	RANDOM	WGS	Olive_3_4_M1_7_30_2019_S514_L001_R1_001.fastq.gz	9cc684d9c31dbb39f81a79ae2f8e5a0c	Olive_3_4_M1_7_30_2019_S514_L001_R2_001.fastq.gz	b7b855bc7b0b8f5ed78f4bf74dcebfa4	Shotgun metagenomic library preparation
ERS28442040	PRJEB106128	Illumina HiSeq 2500	Olive_3_5_M1_7_30_2019_S515_L001	METAGENOMIC	RANDOM	WGS	Olive_3_5_M1_7_30_2019_S515_L001_R1_001.fastq.gz	1e2a7eced6fcdfc4b13be345b77bab65	Olive_3_5_M1_7_30_2019_S515_L001_R2_001.fastq.gz	77da1eaf74abeffcea86796ab9d4161c	Shotgun metagenomic library preparation
ERS28442041	PRJEB106128	Illumina HiSeq 2500	Olive_3_5_M4R5_4_3_2020_S254_L002	METAGENOMIC	RANDOM	WGS	Olive_3_5_M4R5_4_3_2020_S254_L002_R1_001.fastq.gz	c46f36fbf46faceeb3373a407c7ca3d4	Olive_3_5_M4R5_4_3_2020_S254_L002_R2_001.fastq.gz	8d8eb618c8b7c607b10d9b3fabc4d750	Shotgun metagenomic library preparation
ERS28442042	PRJEB106128	Illumina HiSeq 2500	Olive_3_5_M4R7_5_22_2020_S601_L001	METAGENOMIC	RANDOM	WGS	Olive_3_5_M4R7_5_22_2020_S601_L001_R1_001.fastq.gz	46efd26cc0176a9ba0c925a4c13df035	Olive_3_5_M4R7_5_22_2020_S601_L001_R2_001.fastq.gz	15b7899260c1a9cc6886933a277ca253	Shotgun metagenomic library preparation
ERS28442043	PRJEB106128	Illumina HiSeq 2500	Olive_3_plus_4_R_4_M4R2_12_6_2019_S238_L002	METAGENOMIC	RANDOM	WGS	Olive_3_plus_4_R_4_M4R2_12_6_2019_S238_L002_R1_001.fastq.gz	094d301990e509a50797f0d02adb7331	Olive_3_plus_4_R_4_M4R2_12_6_2019_S238_L002_R2_001.fastq.gz	abbbc5ed9f019e36f29e1a4a2bfefcb9	Shotgun metagenomic library preparation
ERS28442044	PRJEB106128	Illumina HiSeq 2500	Olive_3_plus_4_R_5_M4R2_12_6_2019_S239_L002	METAGENOMIC	RANDOM	WGS	Olive_3_plus_4_R_5_M4R2_12_6_2019_S239_L002_R1_001.fastq.gz	d758582acf15a74814f531ac1edb8b81	Olive_3_plus_4_R_5_M4R2_12_6_2019_S239_L002_R2_001.fastq.gz	2f589c50f5e225c1446bd53616d73bbb	Shotgun metagenomic library preparation
ERS28442045	PRJEB106128	Illumina HiSeq 2500	Olive_3_plus_4_R_8_M4R2_12_6_2019_S240_L002	METAGENOMIC	RANDOM	WGS	Olive_3_plus_4_R_8_M4R2_12_6_2019_S240_L002_R1_001.fastq.gz	d2ed71f1ca08a1e4ebab6960152bd0d6	Olive_3_plus_4_R_8_M4R2_12_6_2019_S240_L002_R2_001.fastq.gz	54665062a7a064f7dea563b75afc4587	Shotgun metagenomic library preparation
ERS28442046	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_D0_6_18_19_S404_L001	METAGENOMIC	RANDOM	WGS	Olive_4_10_D0_6_18_19_S404_L001_R1_001.fastq.gz	ba8c2a768c0c2acc52112791a6c71efe	Olive_4_10_D0_6_18_19_S404_L001_R2_001.fastq.gz	0ab8ff5f6a0024a6afd8fba6a79b8539	Shotgun metagenomic library preparation
ERS28442047	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M1_7_30_2019_S520_L001	METAGENOMIC	RANDOM	WGS	Olive_4_10_M1_7_30_2019_S520_L001_R1_001.fastq.gz	5c8bf3cb527e4510538f3068cc41f791	Olive_4_10_M1_7_30_2019_S520_L001_R2_001.fastq.gz	e919573725f3d41e779308f4dcc34613	Shotgun metagenomic library preparation
ERS28442048	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M4_10_15_2019_S280_L004	METAGENOMIC	RANDOM	WGS	Olive_4_10_M4_10_15_2019_S280_L004_R1_001.fastq.gz	ef0c8f28ce294932d99d17f055da4dac	Olive_4_10_M4_10_15_2019_S280_L004_R2_001.fastq.gz	65f3aa1aecb0244d1512a346906da8dc	Shotgun metagenomic library preparation
ERS28442049	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M6_12_16_2019_S160_L002	METAGENOMIC	RANDOM	WGS	Olive_4_10_M6_12_16_2019_S160_L002_R1_001.fastq.gz	4789e05b474de99adab9bb8808594ea0	Olive_4_10_M6_12_16_2019_S160_L002_R2_001.fastq.gz	348b5e97be9950f8c2f208c8da53457d	Shotgun metagenomic library preparation
ERS28442050	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M9R0_4_3_2020_S257_L002	METAGENOMIC	RANDOM	WGS	Olive_4_10_M9R0_4_3_2020_S257_L002_R1_001.fastq.gz	c9f8dee48d29d860ebfd75774aabb547	Olive_4_10_M9R0_4_3_2020_S257_L002_R2_001.fastq.gz	88b9cade3fac1225fdc7ea6e06bedd97	Shotgun metagenomic library preparation
ERS28442051	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M9R2_5_22_2020_S604_L001	METAGENOMIC	RANDOM	WGS	Olive_4_10_M9R2_5_22_2020_S604_L001_R1_001.fastq.gz	c9251a46a86933ad75cdea0dd95f09f0	Olive_4_10_M9R2_5_22_2020_S604_L001_R2_001.fastq.gz	fe1ee3d0bb3a5c797c07d490a2c33aaf	Shotgun metagenomic library preparation
ERS28442052	PRJEB106128	Illumina HiSeq 2500	Olive_4_10_M9_3_19_2020_S493_L001	METAGENOMIC	RANDOM	WGS	Olive_4_10_M9_3_19_2020_S493_L001_R1_001.fastq.gz	aa28b459269ba5cff79c990daf0c9b32	Olive_4_10_M9_3_19_2020_S493_L001_R2_001.fastq.gz	f62b08b25751a5e30c5565952e358f56	Shotgun metagenomic library preparation
ERS28442053	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_D0_6_18_19_S403_L001	METAGENOMIC	RANDOM	WGS	Olive_4_6_D0_6_18_19_S403_L001_R1_001.fastq.gz	322f0d8b8b577839ea94940d352dbba2	Olive_4_6_D0_6_18_19_S403_L001_R2_001.fastq.gz	5f383cbaf15bdfc328af99a59169f72a	Shotgun metagenomic library preparation
ERS28442054	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_M11_5_20_2020_S43_L003	METAGENOMIC	RANDOM	WGS	Olive_4_6_M11_5_20_2020_S43_L003_R1_001.fastq.gz	2b5bec1552f92fbf3653c5a8ddc83b5c	Olive_4_6_M11_5_20_2020_S43_L003_R2_001.fastq.gz	11f154dd777b38bede67561f330536fe	Shotgun metagenomic library preparation
ERS28442055	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_M1_7_30_2019_S516_L001	METAGENOMIC	RANDOM	WGS	Olive_4_6_M1_7_30_2019_S516_L001_R1_001.fastq.gz	3c2ab6b2296fde76e4bde136698876f6	Olive_4_6_M1_7_30_2019_S516_L001_R2_001.fastq.gz	338a88cb15b35c74d040f456973e0edb	Shotgun metagenomic library preparation
ERS28442056	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_M4_10_15_2019_S277_L004	METAGENOMIC	RANDOM	WGS	Olive_4_6_M4_10_15_2019_S277_L004_R1_001.fastq.gz	105e00ff549f610d6bbb40572d563e3c	Olive_4_6_M4_10_15_2019_S277_L004_R2_001.fastq.gz	71c97aa1e46195206a21f59f0b2a4281	Shotgun metagenomic library preparation
ERS28442057	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_M6_12_16_2019_S157_L002	METAGENOMIC	RANDOM	WGS	Olive_4_6_M6_12_16_2019_S157_L002_R1_001.fastq.gz	6926d5ddc87356fe935cc656b94b4e15	Olive_4_6_M6_12_16_2019_S157_L002_R2_001.fastq.gz	dee6294427b48668ccf2e7bf57233ab3	Shotgun metagenomic library preparation
ERS28442058	PRJEB106128	Illumina HiSeq 2500	Olive_4_6_M9_3_19_2020_S490_L001	METAGENOMIC	RANDOM	WGS	Olive_4_6_M9_3_19_2020_S490_L001_R1_001.fastq.gz	b60c3127b9397f346ba02c71056661a1	Olive_4_6_M9_3_19_2020_S490_L001_R2_001.fastq.gz	e8c5f13e3d21b90adc0be5259a2bb35e	Shotgun metagenomic library preparation
ERS28442059	PRJEB106128	Illumina HiSeq 2500	Olive_4_7_M11_5_20_2020_S44_L003	METAGENOMIC	RANDOM	WGS	Olive_4_7_M11_5_20_2020_S44_L003_R1_001.fastq.gz	20d58fc49e3db9fb9aea22ae97edcf8d	Olive_4_7_M11_5_20_2020_S44_L003_R2_001.fastq.gz	a1d7c41e4b3faa6af71d4b13021cdbc9	Shotgun metagenomic library preparation
ERS28442060	PRJEB106128	Illumina HiSeq 2500	Olive_4_7_M1_7_30_2019_S517_L001	METAGENOMIC	RANDOM	WGS	Olive_4_7_M1_7_30_2019_S517_L001_R1_001.fastq.gz	cae8b950a59957b3d7265c3f250e0493	Olive_4_7_M1_7_30_2019_S517_L001_R2_001.fastq.gz	85109ea540f6b012e1eb15025a3b7c5b	Shotgun metagenomic library preparation
ERS28442061	PRJEB106128	Illumina HiSeq 2500	Olive_4_7_M4_10_15_2019_S278_L004	METAGENOMIC	RANDOM	WGS	Olive_4_7_M4_10_15_2019_S278_L004_R1_001.fastq.gz	fa97c6a14d11fe7ddb75869739c14174	Olive_4_7_M4_10_15_2019_S278_L004_R2_001.fastq.gz	b6225aab1a3402e90c8989aefdce881b	Shotgun metagenomic library preparation
ERS28442062	PRJEB106128	Illumina HiSeq 2500	Olive_4_7_M6_12_16_2019_S158_L002	METAGENOMIC	RANDOM	WGS	Olive_4_7_M6_12_16_2019_S158_L002_R1_001.fastq.gz	893ee4c42519b649fee52c3c20505eb4	Olive_4_7_M6_12_16_2019_S158_L002_R2_001.fastq.gz	a3ff3aac4bcf155ce531fd49dabcec1f	Shotgun metagenomic library preparation
ERS28442063	PRJEB106128	Illumina HiSeq 2500	Olive_4_7_M9_3_19_2020_S491_L001	METAGENOMIC	RANDOM	WGS	Olive_4_7_M9_3_19_2020_S491_L001_R1_001.fastq.gz	587077586b4dc42d601cd82349c6b306	Olive_4_7_M9_3_19_2020_S491_L001_R2_001.fastq.gz	7e51675daefff7d9fd7f04976583dd1a	Shotgun metagenomic library preparation
ERS28442064	PRJEB106128	Illumina HiSeq 2500	Olive_4_8_M1_7_30_2019_S518_L001	METAGENOMIC	RANDOM	WGS	Olive_4_8_M1_7_30_2019_S518_L001_R1_001.fastq.gz	d405994a6c0cb46b0638792bc145efc6	Olive_4_8_M1_7_30_2019_S518_L001_R2_001.fastq.gz	1adeaeef96f824fabcdbddf1adffea7f	Shotgun metagenomic library preparation
ERS28442065	PRJEB106128	Illumina HiSeq 2500	Olive_4_8_M4R5_4_3_2020_S255_L002	METAGENOMIC	RANDOM	WGS	Olive_4_8_M4R5_4_3_2020_S255_L002_R1_001.fastq.gz	02d0a780431a5fcefb15e1a0a3b0e249	Olive_4_8_M4R5_4_3_2020_S255_L002_R2_001.fastq.gz	72c1c15e589b0b9d006f40c858d30cd0	Shotgun metagenomic library preparation
ERS28442066	PRJEB106128	Illumina HiSeq 2500	Olive_4_8_M4R7_5_22_2020_S602_L001	METAGENOMIC	RANDOM	WGS	Olive_4_8_M4R7_5_22_2020_S602_L001_R1_001.fastq.gz	a2073c89e88efa001f1973549e2fba9d	Olive_4_8_M4R7_5_22_2020_S602_L001_R2_001.fastq.gz	d8584ca3663c5fae22cacfd24410189e	Shotgun metagenomic library preparation
ERS28442067	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M1_7_30_2019_S519_L001	METAGENOMIC	RANDOM	WGS	Olive_4_9_M1_7_30_2019_S519_L001_R1_001.fastq.gz	46ed1eb674add1e494552dd9d20c3f85	Olive_4_9_M1_7_30_2019_S519_L001_R2_001.fastq.gz	f0db44593897a2ee120127709faa0b7c	Shotgun metagenomic library preparation
ERS28442068	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M4_10_15_2019_S279_L004	METAGENOMIC	RANDOM	WGS	Olive_4_9_M4_10_15_2019_S279_L004_R1_001.fastq.gz	931c365d6ca5f81e7b2ddd7b6ed2a1fe	Olive_4_9_M4_10_15_2019_S279_L004_R2_001.fastq.gz	aa529965dfd81d08774b2941d82f0f45	Shotgun metagenomic library preparation
ERS28442069	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M6_12_16_2019_S159_L002	METAGENOMIC	RANDOM	WGS	Olive_4_9_M6_12_16_2019_S159_L002_R1_001.fastq.gz	f3770946ce0c7440edb2d7f611456eeb	Olive_4_9_M6_12_16_2019_S159_L002_R2_001.fastq.gz	a0ae1598853f816fb7c46e431991e590	Shotgun metagenomic library preparation
ERS28442070	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M9R0_4_3_2020_S256_L002	METAGENOMIC	RANDOM	WGS	Olive_4_9_M9R0_4_3_2020_S256_L002_R1_001.fastq.gz	64ca6b3b876cabb50f30371f14273ece	Olive_4_9_M9R0_4_3_2020_S256_L002_R2_001.fastq.gz	89f5a9ca11f62ab59e1c3fbb86fd0955	Shotgun metagenomic library preparation
ERS28442071	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M9R2_5_22_2020_S603_L001	METAGENOMIC	RANDOM	WGS	Olive_4_9_M9R2_5_22_2020_S603_L001_R1_001.fastq.gz	13861a638d9a9064882ddbd7ccd782f0	Olive_4_9_M9R2_5_22_2020_S603_L001_R2_001.fastq.gz	2abd9a91bbfc549837d1a51315d36582	Shotgun metagenomic library preparation
ERS28442072	PRJEB106128	Illumina HiSeq 2500	Olive_4_9_M9_3_19_2020_S492_L001	METAGENOMIC	RANDOM	WGS	Olive_4_9_M9_3_19_2020_S492_L001_R1_001.fastq.gz	ed066490a84843ca2b37533be9635283	Olive_4_9_M9_3_19_2020_S492_L001_R2_001.fastq.gz	c773728b4c0890f98703e3e5deb97943	Shotgun metagenomic library preparation
ERS28442073	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_HR_Cecum_4_6_12_2019_S548_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_HR_Cecum_4_6_12_2019_S548_L001_R1_001.fastq.gz	831cd8a7be3835b7ffb661a17dd23fd0	Olive_Oil_8F_HR_Cecum_4_6_12_2019_S548_L001_R2_001.fastq.gz	51937ad98735d8e3ed10c1d5642261a0	Shotgun metagenomic library preparation
ERS28442074	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_HR_Colon_4_6_12_2019_S582_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_HR_Colon_4_6_12_2019_S582_L001_R1_001.fastq.gz	a272a677b201b4dcd45beb47c16e5dbe	Olive_Oil_8F_HR_Colon_4_6_12_2019_S582_L001_R2_001.fastq.gz	062581507431f912101ba21773355dd6	Shotgun metagenomic library preparation
ERS28442075	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_HR_Duo_4_6_12_2019_S580_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_HR_Duo_4_6_12_2019_S580_L001_R1_001.fastq.gz	a39414f34c9d03abd7fcf9dcf8bb5f4e	Olive_Oil_8F_HR_Duo_4_6_12_2019_S580_L001_R2_001.fastq.gz	9b4b24e1c2129b2bcf0280f26273856c	Shotgun metagenomic library preparation
ERS28442076	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_HR_Ilium_4_6_12_2019_S581_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_HR_Ilium_4_6_12_2019_S581_L001_R1_001.fastq.gz	b7880a5d11e46fb6ca87f6f0ccd84fec	Olive_Oil_8F_HR_Ilium_4_6_12_2019_S581_L001_R2_001.fastq.gz	254405dfef5cb0063f75f22876c16a46	Shotgun metagenomic library preparation
ERS28442077	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_HR_Prox-_Jej_4_6_12_2019_S547_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_HR_Prox-_Jej_4_6_12_2019_S547_L001_R1_001.fastq.gz	80b66383d2f04c6b379811f8214a93d0	Olive_Oil_8F_HR_Prox-_Jej_4_6_12_2019_S547_L001_R2_001.fastq.gz	ef926678b780e2b1e4a0ca0b6e6e16e7	Shotgun metagenomic library preparation
ERS28442078	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_No_ID_Cecum_4_6_28_2019_S553_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_No_ID_Cecum_4_6_28_2019_S553_L001_R1_001.fastq.gz	7be0be04e0895c9f60920e58dca41144	Olive_Oil_8F_No_ID_Cecum_4_6_28_2019_S553_L001_R2_001.fastq.gz	4a565d1f8b9cc15d9876ea2d5f5f697b	Shotgun metagenomic library preparation
ERS28442079	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_No_ID_Colon_4_6_28_2019_S587_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_No_ID_Colon_4_6_28_2019_S587_L001_R1_001.fastq.gz	fa559ab01378b3f52d0f71f00d3aebaf	Olive_Oil_8F_No_ID_Colon_4_6_28_2019_S587_L001_R2_001.fastq.gz	46028267126fd7adc1758a489711db0e	Shotgun metagenomic library preparation
ERS28442080	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_No_ID_Duo_4_6_28_2019_S585_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_No_ID_Duo_4_6_28_2019_S585_L001_R1_001.fastq.gz	ca16414c392ef0d3d8aa09ca9b0444d0	Olive_Oil_8F_No_ID_Duo_4_6_28_2019_S585_L001_R2_001.fastq.gz	fe97a452cfdf4a5769a2bcfacac4dadd	Shotgun metagenomic library preparation
ERS28442081	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_No_ID_Ilium_4_6_28_2019_S586_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_No_ID_Ilium_4_6_28_2019_S586_L001_R1_001.fastq.gz	2774c9e5ca2d0f8f5c9ccd9f1ba3ee73	Olive_Oil_8F_No_ID_Ilium_4_6_28_2019_S586_L001_R2_001.fastq.gz	01beac12c16e0b4100b4354fa48b050e	Shotgun metagenomic library preparation
ERS28442082	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8F_No_ID_Prox-_Jej_4_6_28_2019_S552_L001	METAGENOMIC	RANDOM	WGS	Olive_Oil_8F_No_ID_Prox-_Jej_4_6_28_2019_S552_L001_R1_001.fastq.gz	c4b3400a452c0050732b07919f9e944f	Olive_Oil_8F_No_ID_Prox-_Jej_4_6_28_2019_S552_L001_R2_001.fastq.gz	eeba40e110cbc202f80b3b0eb5168dab	Shotgun metagenomic library preparation
ERS28442083	PRJEB106128	Illumina HiSeq 2500	Olive_Oil_8M_HL_Cecum_4_5_29_2019_S332_L002	METAGENOMIC	RANDOM	WGS	Olive_Oil_8M_HL_Cecum_4_5_29_2019_S332_L002_R1_001.fastq.gz	af5c7a4cf93ed687ff6fc5a742628446	Olive_Oil_8M_HL_Cecum_4_5_29_2019_S332_L002_R2_001.fastq.gz	16531f5122101b051cf90625dc77eb1f	Shotgun metagenomic library preparation
